restaurant,menu_name,menu_category,weight_g,price_krw,calorie_kcal,protein_g,sugar_g,saturated_fat_g,sodium_mg,caffeine_mg,nutrition_basis,total_weight_g
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 씬 M,피자,150,,360,21,5,7,820,,per_serving,457
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 나폴리 L,피자,150,,350,18,5,6,720,,per_serving,882
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 나폴리 M,피자,150,,345,18,5,6,790,,per_serving,504
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 고구마쥬 엣지(오) L,피자,150,,360,15,7,5,680,,per_serving,1168
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 고구마쥬 엣지(오) M,피자,150,,350,19,7,5,650,,per_serving,739
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 고구마쥬 엣지(하) L,피자,150,,355,17,7,5,540,,per_serving,1186
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 고구마쥬 엣지(하) M,피자,150,,335,16,7,5,590,,per_serving,739
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 오리지널 L,피자,150,,355,16,5,5,720,,per_serving,1053
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 오리지널 M,피자,150,,345,21,5,5,690,,per_serving,662
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 하이 프로틴 도우(나) L,피자,150,,345,19,5,5,680,,per_serving,879
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 트리플 치즈 버스트(나/하) L,피자,150,,370,20,5,8,750,,per_serving,1086
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 트리플 치즈 버스트(오/하) L,피자,150,,370,19,5,7,640,,per_serving,1278
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 더블 치즈 엣지 오리지널 L,피자,150,,375,17,4,7,780,,per_serving,1218
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 더블 치즈 엣지 오리지널 M,피자,150,,370,22,4,7,770,,per_serving,783
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 더블 치즈 엣지 하이 프로틴 도우(오) L,피자,150,,370,19,5,7,650,,per_serving,1236
도미노피자,무진장 슈림프 스테이크+랍스터 슈림프 더블 치즈 엣지 하이 프로틴 도우(오) M,피자,150,,355,19,4,7,710,,per_serving,783
도미노피자,무진장 슈림프 스테이크+포테이토 트리플 치즈 버스트(오) L,피자,150,,380,18,4,8,740,,per_serving,1327
도미노피자,무진장 슈림프 스테이크+포테이토 더블 크러스트 L,피자,150,,415,16,4,10,660,,per_serving,1057
도미노피자,무진장 슈림프 스테이크+포테이토 더블 크러스트 M,피자,150,,410,17,5,10,720,,per_serving,584
도미노피자,무진장 슈림프 스테이크+포테이토 트리플 치즈 버스트(나) L,피자,150,,380,19,4,9,750,,per_serving,1134
도미노피자,무진장 슈림프 스테이크+포테이토 하이 프로틴 도우(오) L,피자,150,,360,18,5,6,540,,per_serving,1134
도미노피자,무진장 슈림프 스테이크+포테이토 하이 프로틴 도우(오) M,피자,150,,355,19,5,5,570,,per_serving,637
도미노피자,무진장 슈림프 스테이크+포테이토 씬 L,피자,150,,380,21,5,9,670,,per_serving,808
도미노피자,무진장 슈림프 스테이크+포테이토 씬 M,피자,150,,390,23,5,8,760,,per_serving,416
도미노피자,무진장 슈림프 스테이크+포테이토 나폴리 L,피자,150,,365,18,4,7,690,,per_serving,927
도미노피자,무진장 슈림프 스테이크+포테이토 나폴리 M,피자,150,,365,19,4,6,720,,per_serving,482
도미노피자,무진장 슈림프 스테이크+포테이토 고구마쥬 엣지(오) L,피자,150,,370,15,7,6,660,,per_serving,1235
도미노피자,무진장 슈림프 스테이크+포테이토 고구마쥬 엣지(오) M,피자,150,,370,19,7,6,600,,per_serving,718
도미노피자,무진장 슈림프 스테이크+포테이토 고구마쥬 엣지(하) L,피자,150,,360,17,7,6,520,,per_serving,1249
도미노피자,무진장 슈림프 스테이크+포테이토 고구마쥬 엣지(하) M,피자,150,,355,18,7,5,540,,per_serving,714
도미노피자,무진장 슈림프 스테이크+포테이토 오리지널 L,피자,150,,370,17,4,6,690,,per_serving,1120
도미노피자,무진장 슈림프 스테이크+포테이토 오리지널 M,피자,150,,370,21,5,6,640,,per_serving,641
도미노피자,무진장 슈림프 스테이크+포테이토 하이 프로틴 도우(나) L,피자,150,,360,19,4,6,610,,per_serving,932
도미노피자,무진장 슈림프 스테이크+포테이토 트리플 치즈 버스트(나/하) L,피자,150,,380,20,5,9,690,,per_serving,1139
도미노피자,무진장 슈림프 스테이크+포테이토 트리플 치즈 버스트(오/하) L,피자,150,,375,19,5,8,620,,per_serving,1341
도미노피자,무진장 슈림프 스테이크+포테이토 더블 치즈 엣지 오리지널 L,피자,150,,380,18,4,8,750,,per_serving,1285
도미노피자,무진장 슈림프 스테이크+포테이토 더블 치즈 엣지 오리지널 M,피자,150,,385,22,4,8,730,,per_serving,762
도미노피자,무진장 슈림프 스테이크+포테이토 더블 치즈 엣지 하이 프로틴 도우(오) L,피자,150,,375,19,5,7,620,,per_serving,1299
도미노피자,무진장 슈림프 스테이크+포테이토 더블 치즈 엣지 하이 프로틴 도우(오) M,피자,150,,375,21,4,7,670,,per_serving,758
도미노피자,베스트 콰트로 더블 크러스트 L,피자,150,,440,19,3,11,620,,per_serving,868
도미노피자,베스트 콰트로 더블 크러스트 M,피자,150,,425,17,4,11,620,,per_serving,538
도미노피자,베스트 콰트로 하이 프로틴 도우(나) L,피자,150,,360,21,4,6,550,,per_serving,758
도미노피자,베스트 콰트로 트리플 치즈 버스트(오/하) L,피자,150,,385,22,4,8,570,,per_serving,1152
도미노피자,베스트 콰트로 트리플 치즈 버스트(나/하) L,피자,150,,380,22,4,9,650,,per_serving,965
도미노피자,베스트 콰트로 고구마쥬 엣지(오) L,피자,150,,370,17,7,6,600,,per_serving,1079
도미노피자,베스트 콰트로 고구마쥬 엣지(오) M,피자,150,,370,17,6,5,600,,per_serving,675
도미노피자,베스트 콰트로 고구마쥬 엣지(하) L,피자,150,,370,19,7,6,460,,per_serving,1060
도미노피자,베스트 콰트로 고구마쥬 엣지(하) M,피자,150,,365,18,7,6,450,,per_serving,668
도미노피자,베스트 콰트로 트리플 치즈 버스트(오) L,피자,150,,385,20,4,7,710,,per_serving,1171
도미노피자,베스트 콰트로 트리플 치즈 버스트(나) L,피자,150,,400,19,4,9,730,,per_serving,941
도미노피자,베스트 콰트로 오리지널 L,피자,150,,370,19,4,4.9,640,,per_serving,964
도미노피자,베스트 콰트로 오리지널 M,피자,150,,370,18,3,4.7,630,,per_serving,598
도미노피자,베스트 콰트로 나폴리 L,피자,150,,380,18,4,6,640,,per_serving,734
